"Assemblage","SC","m","Method","Order.q","qD","qD.LCL","qD.UCL","Site"
"Fun_031",0.988599039796367,974,"Rarefaction",0,45.8937921353602,43.9367833760008,47.8508008947196,3
"Fun_031",0.988992994764473,1000,"Rarefaction",0,46.1852485788497,44.2285232469726,48.1419739107268,3
"Fun_031",0.451448561308312,1,"Rarefaction",1,1.00001135166379,0.979712864488681,1.02030983883891,3
"Fun_031",0.779336169003391,26,"Rarefaction",1,3.517943965582,3.28733323520934,3.74855469595466,3
"Fun_031",0.841548491678472,52,"Rarefaction",1,4.12939442371363,3.8891130975341,4.36967574989316,3
"Fun_031",0.877290257222339,77,"Rarefaction",1,4.44329270130806,4.18979687952056,4.69678852309557,3
"Fun_031",0.900975183365289,103,"Rarefaction",1,4.65198715963644,4.38726014604098,4.91671417323189,3
"Fun_031",0.916895809684217,129,"Rarefaction",1,4.79765279203594,4.52425234478217,5.07105323928971,3
"Fun_031",0.927868812931726,154,"Rarefaction",1,4.90233098338563,4.62251480727641,5.18214715949485,3
"Fun_031",0.93646702905094,180,"Rarefaction",1,4.98731476510655,4.70234091493402,5.27228861527908,3
"Fun_031",0.942948146676497,205,"Rarefaction",1,5.0531146193412,4.76425718888358,5.3419720497988,3
"Fun_031",0.948408678658402,231,"Rarefaction",1,5.10959455355872,4.81750931903489,5.40167978808255,3
"Fun_031",0.952929690877622,257,"Rarefaction",1,5.15694795276913,4.8622312720029,5.45166463353535,3
"Fun_031",0.9566148279455,282,"Rarefaction",1,5.19585055150056,4.89901373182681,5.49268737117431,3
"Fun_031",0.95991600189837,308,"Rarefaction",1,5.23087050548323,4.93214482486155,5.52959618610492,3
"Fun_031",0.962787646217052,334,"Rarefaction",1,5.26142895559479,4.96105937126388,5.56179853992569,3
"Fun_031",0.965220801946366,359,"Rarefaction",1,5.28737253867572,4.98560265370972,5.58914242364173,3
"Fun_031",0.967469958989223,385,"Rarefaction",1,5.31138769307875,5.00831218814682,5.61446319801069,3
"Fun_031",0.969405748118441,410,"Rarefaction",1,5.33208012456348,5.0278690136749,5.63629123545206,3
"Fun_031",0.971219155617723,436,"Rarefaction",1,5.35148425261349,5.04619717109016,5.65677133413682,3
"Fun_031",0.972858216485043,462,"Rarefaction",1,5.3690412240664,5.06277019575617,5.67531225237662,3
"Fun_031",0.974292331151478,487,"Rarefaction",1,5.38441953279923,5.07727836651968,5.69156069907878,3
"Fun_031",0.975655446017498,513,"Rarefaction",1,5.39905337916795,5.09107704910895,5.70702970922695,3
"Fun_031",0.976857866603945,538,"Rarefaction",1,5.41197799733461,5.10325862674915,5.72069736792006,3
"Fun_031",0.978009205293348,564,"Rarefaction",1,5.42436972532447,5.11493378838621,5.73380566226272,3
"Fun_031",0.97907097575244,590,"Rarefaction",1,5.43581351276149,5.12571282393904,5.74591420158394,3
"Fun_031",0.980016732567655,615,"Rarefaction",1,5.446021659422,5.1353261972548,5.75671712158921,3
"Fun_031",0.980930409174404,641,"Rarefaction",1,5.45589845978944,5.14462663551854,5.76717028406033,3
"Fun_031",0.981780073524113,667,"Rarefaction",1,5.46509809193505,5.15328917204073,5.77690701182937,3
"Fun_031",0.982542638432097,692,"Rarefaction",1,5.4733683066853,5.16107692908129,5.78565968428932,3
"Fun_031",0.983284490908488,718,"Rarefaction",1,5.4814277862763,5.16866709161332,5.79418848093927,3
"Fun_031",0.983953039802078,743,"Rarefaction",1,5.48870405329565,5.17552078278211,5.80188732380918,3
"Fun_031",0.984605911735467,769,"Rarefaction",1,5.49582321285857,5.18222800988643,5.8094184158307,3
"Fun_031",0.985219262325402,795,"Rarefaction",1,5.50252508216977,5.18854378148937,5.81650638285017,3
"Fun_031",0.985774865831788,820,"Rarefaction",1,5.50860880674998,5.194278799127,5.82293881437295,3
"Fun_031",0.986320051928172,846,"Rarefaction",1,5.51459178551153,5.19992078021534,5.82926279080771,3
"Fun_031",0.98681532416335,871,"Rarefaction",1,5.52003981898803,5.20506019833553,5.83501943964053,3
"Fun_031",0.987302608918202,897,"Rarefaction",1,5.52541334168893,5.21013136851251,5.84069531486534,3
"Fun_031",0.987763659251269,923,"Rarefaction",1,5.5305112122229,5.21494445358176,5.84607797086405,3
"Fun_031",0.988184030107776,948,"Rarefaction",1,5.53517220679107,5.21934702145286,5.85099739212927,3
"Fun_031",0.988599039796367,974,"Rarefaction",1,5.53978723303795,5.22370815587703,5.85586631019886,3
"Fun_031",0.988992994764473,1000,"Rarefaction",1,5.54418189811792,5.22786305899369,5.86050073724214,3
"Fun_031",0.451448561308312,1,"Rarefaction",2,1.00000927374315,0.983347489501871,1.01667105798444,3
"Fun_031",0.779336169003391,26,"Rarefaction",2,2.11621944544998,2.0352896119334,2.19714927896656,3
"Fun_031",0.841548491678472,52,"Rarefaction",2,2.16454146352854,2.08421325619025,2.24486967086683,3
"Fun_031",0.877290257222339,77,"Rarefaction",2,2.18070855789431,2.09963144160394,2.26178567418469,3
"Fun_031",0.900975183365289,103,"Rarefaction",2,2.18929413520677,2.1076306287195,2.27095764169403,3
"Fun_031",0.916895809684217,129,"Rarefaction",2,2.19445115861209,2.11238142870759,2.27652088851659,3
"Fun_031",0.927868812931726,154,"Rarefaction",2,2.19778052344091,2.11543393872427,2.28012710815755,3
"Fun_031",0.93646702905094,180,"Rarefaction",2,2.200268594578,2.11771207462126,2.28282511453475,3
"Fun_031",0.942948146676497,205,"Rarefaction",2,2.20206929835891,2.11936112762751,2.28477746909031,3
"Fun_031",0.948408678658402,231,"Rarefaction",2,2.20353073521749,2.12070029225239,2.28636117818259,3
"Fun_031",0.952929690877622,257,"Rarefaction",2,2.20469786269977,2.12177017324087,2.28762555215868,3
"Fun_031",0.9566148279455,282,"Rarefaction",2,2.20561801437,2.12261363177774,2.28862239696227,3
"Fun_031",0.95991600189837,308,"Rarefaction",2,2.20641713851951,2.12334580552585,2.28948847151318,3
"Fun_031",0.962787646217052,334,"Rarefaction",2,2.20709229772833,2.12396388687752,2.29022070857913,3
"Fun_031",0.965220801946366,359,"Rarefaction",2,2.207649575847,2.12447351592643,2.29082563576758,3
"Fun_031",0.967469958989223,385,"Rarefaction",2,2.20815261249598,2.1249329973887,2.29137222760326,3
"Fun_031",0.969405748118441,410,"Rarefaction",2,2.20857631297549,2.12531953810545,2.29183308784553,3
"Fun_031",0.971219155617723,436,"Rarefaction",2,2.20896556141923,2.1256742228617,2.29225689997677,3
"Fun_031",0.972858216485043,462,"Rarefaction",2,2.20931111261367,2.12598872575306,2.29263349947428,3
"Fun_031",0.974292331151478,487,"Rarefaction",2,2.20960866499309,2.12625926693582,2.29295806305035,3
"Fun_031",0.975655446017498,513,"Rarefaction",2,2.20988742814303,2.1265124962165,2.29326236006957,3
"Fun_031",0.976857866603945,538,"Rarefaction",2,2.2101301172153,2.12673278630342,2.29352744812719,3
"Fun_031",0.978009205293348,564,"Rarefaction",2,2.2103597400106,2.12694108524736,2.29377839477384,3
"Fun_031",0.97907097575244,590,"Rarefaction",2,2.21056916638923,2.12713096782363,2.29400736495483,3
"Fun_031",0.980016732567655,615,"Rarefaction",2,2.21075387193908,2.12729837518428,2.29420936869387,3
"Fun_031",0.980930409174404,641,"Rarefaction",2,2.21093071094248,2.12745861547868,2.29440280640628,3
"Fun_031",0.981780073524113,667,"Rarefaction",2,2.21109378837597,2.1276063655868,2.29458121116515,3
"Fun_031",0.982542638432097,692,"Rarefaction",2,2.21123905744289,2.12773797797169,2.29474013691409,3
"Fun_031",0.983284490908488,718,"Rarefaction",2,2.21137942401044,2.12786515663617,2.29489369138471,3
"Fun_031",0.983953039802078,743,"Rarefaction",2,2.21150514290566,2.12797907968871,2.29503120612261,3
"Fun_031",0.984605911735467,769,"Rarefaction",2,2.21162723288502,2.12808973878303,2.29516472698701,3
"Fun_031",0.985219262325402,795,"Rarefaction",2,2.21174134947977,2.12819319976911,2.29528949919042,3
"Fun_031",0.985774865831788,820,"Rarefaction",2,2.21184426235264,2.12828653442081,2.29540199028447,3
"Fun_031",0.986320051928172,846,"Rarefaction",2,2.21194484888941,2.1283777938854,2.29551190389342,3
"Fun_031",0.98681532416335,871,"Rarefaction",2,2.21203591151123,2.12846044669527,2.29561137632719,3
"Fun_031",0.987302608918202,897,"Rarefaction",2,2.21212523946653,2.12854156208214,2.29570891685091,3
"Fun_031",0.987763659251269,923,"Rarefaction",2,2.21220954143079,2.12861815094956,2.29580093191203,3
"Fun_031",0.988184030107776,948,"Rarefaction",2,2.21228624560031,2.12868787259267,2.29588461860795,3
"Fun_031",0.988599039796367,974,"Rarefaction",2,2.2123618463785,2.12875662725233,2.29596706550467,3
"Fun_031",0.988992994764473,1000,"Rarefaction",2,2.2124335205682,2.12882184715194,2.29604519398445,3
"Fun_032",0.090519216995962,1,"Rarefaction",0,1,0.981341042084457,1.01865895791554,3
"Fun_032",0.675370647987489,26,"Rarefaction",0,13.7266825142454,13.254858973662,14.1985060548289,3
"Fun_032",0.790393984184137,52,"Rarefaction",0,20.5154282859497,19.8909377994346,21.1399187724648,3
"Fun_032",0.843965249619831,77,"Rarefaction",0,25.0474868348771,24.3287992352823,25.7661744344719,3
"Fun_032",0.876915469221156,103,"Rarefaction",0,28.6596715966855,27.8748558084188,29.4444873849521,3
"Fun_032",0.898725217359906,129,"Rarefaction",0,31.5700593144739,30.7401540801694,32.3999645487783,3
"Fun_032",0.913830121139831,154,"Rarefaction",0,33.9114888753591,33.050059384098,34.7729183666202,3
"Fun_032",0.925729109212165,180,"Rarefaction",0,35.996388057079,35.1087227607145,36.8840533534436,3
"Fun_032",0.93469071010477,205,"Rarefaction",0,37.7414266371489,36.8313307302245,38.6515225440733,3
"Fun_032",0.942181472114958,231,"Rarefaction",0,39.3424011281883,38.4098314129304,40.2749708434463,3
"Fun_032",0.94829765445379,257,"Rarefaction",0,40.7666699730492,39.8114781865115,41.721861759587,3
"Fun_032",0.953196218541712,282,"Rarefaction",0,41.9986947323243,41.0213043810951,42.9760850835536,3
"Fun_032",0.957498413914558,308,"Rarefaction",0,43.1602676486205,42.1593872378713,44.1611480593697,3
"Fun_032",0.96116218265658,334,"Rarefaction",0,44.2182843043204,43.1937689660109,45.24279964263,3
"Fun_032",0.964201853765531,359,"Rarefaction",0,45.1518681028134,44.1047938757708,46.198942329856,3
"Fun_032",0.966954247824184,385,"Rarefaction",0,46.0474001475264,44.9773688425358,47.117431452517,3
"Fun_032",0.969276254810704,410,"Rarefaction",0,46.8450777869114,45.7537368413934,47.9364187324293,3
"Fun_032",0.971410335309245,436,"Rarefaction",0,47.6166524216297,46.5041795051137,48.7291253381457,3
"Fun_032",0.973303912839339,462,"Rarefaction",0,48.3358380823358,47.2034628402554,49.4682133244161,3
"Fun_032",0.974932558744715,487,"Rarefaction",0,48.9833346747939,47.8331045549666,50.1335647946211,3
"Fun_032",0.976455823816536,513,"Rarefaction",0,49.6156996398001,48.4483097879987,50.7830894916015,3
"Fun_032",0.977779280225619,538,"Rarefaction",0,50.1881553346553,49.005657529903,51.3706531394077,3
"Fun_032",0.979028625551799,564,"Rarefaction",0,50.7500162593089,49.5532555492001,51.9467769694176,3
"Fun_032",0.980165236145303,590,"Rarefaction",0,51.2808366860848,50.0712709736452,52.4904023985244,3
"Fun_032",0.981165117455961,615,"Rarefaction",0,51.764529246181,50.5439863281094,52.9850721642527,3
"Fun_032",0.982119927285431,641,"Rarefaction",0,52.2421254743826,51.0115023901838,53.4727485585815,3
"Fun_032",0.982998090442066,667,"Rarefaction",0,52.6958739536484,51.4564683055989,53.9352796016978,3
"Fun_032",0.983778335753366,692,"Rarefaction",0,53.1114358205612,51.8647395055853,54.358132135537,3
"Fun_032",0.984530338993417,718,"Rarefaction",0,53.5236750621274,52.2705262148879,54.7768239093669,3
"Fun_032",0.985202202148778,743,"Rarefaction",0,53.9022550971162,52.643914534211,55.1605956600214,3
"Fun_032",0.98585311308315,769,"Rarefaction",0,54.2787619272227,53.0160006060637,55.5415232483816,3
"Fun_032",0.986460080188877,795,"Rarefaction",0,54.6389038819873,53.372642901771,55.9051648622036,3
"Fun_032",0.987006238885856,820,"Rarefaction",0,54.9707745841714,53.7019488679403,56.2396003004024,3
"Fun_032",0.987538912841003,846,"Rarefaction",0,55.3018794645655,54.031148607359,56.572610321772,3
"Fun_032",0.988020161237909,871,"Rarefaction",0,55.6075715862758,54.3356791138628,56.8794640586888,3
"Fun_032",0.988491311159109,897,"Rarefaction",0,55.9130963330621,54.6406303628298,57.1855623032944,3
"Fun_032",0.988935092353847,923,"Rarefaction",0,56.2067188852019,54.9342673613245,57.4791704090793,3
"Fun_032",0.989338136944849,948,"Rarefaction",0,56.4784580932817,55.2065215753794,57.750394611184,3
"Fun_032",0.989734680392099,974,"Rarefaction",0,56.7506623462616,55.4797331627755,58.0215915297476,3
"Fun_032",0.990109967149999,1000,"Rarefaction",0,57.0128252987411,55.7433357321479,58.2823148653344,3
"Fun_032",0.090519216995962,1,"Rarefaction",1,1,0.981962113125863,1.01803788687414,3
"Fun_032",0.675370647987489,26,"Rarefaction",1,10.5432150274802,10.188816972342,10.8976130826184,3
"Fun_032",0.790393984184137,52,"Rarefaction",1,13.6098538985173,13.185718342656,14.0339894543786,3
"Fun_032",0.843965249619831,77,"Rarefaction",1,15.1738548561035,14.7129464521658,15.6347632600412,3
"Fun_032",0.876915469221156,103,"Rarefaction",1,16.2072319375896,15.7240382201555,16.6904256550237,3
"Fun_032",0.898725217359906,129,"Rarefaction",1,16.9244552980991,16.4270561054997,17.4218544906985,3
"Fun_032",0.913830121139831,154,"Rarefaction",1,17.4367265362232,16.929596141487,17.9438569309593,3
"Fun_032",0.925729109212165,180,"Rarefaction",1,17.8497691425045,17.3348363409822,18.3647019440269,3
"Fun_032",0.93469071010477,205,"Rarefaction",1,18.1672108361315,17.6461678000712,18.6882538721918,3
"Fun_032",0.942181472114958,231,"Rarefaction",1,18.4376238066343,17.9112076946499,18.9640399186187,3
"Fun_032",0.94829765445379,257,"Rarefaction",1,18.6625977997042,18.131527185979,19.1936684134294,3
"Fun_032",0.953196218541712,282,"Rarefaction",1,18.8460674121091,18.3110365026234,19.3810983215948,3
"Fun_032",0.957498413914558,308,"Rarefaction",1,19.0100712911868,18.4713412411388,19.5488013412348,3
"Fun_032",0.96116218265658,334,"Rarefaction",1,19.1522169027961,18.6101365755305,19.6942972300617,3
"Fun_032",0.964201853765531,359,"Rarefaction",1,19.2721455667971,18.7271156631155,19.8171754704786,3
"Fun_032",0.966954247824184,385,"Rarefaction",1,19.3825160094254,18.8346585312207,19.93037348763,3
"Fun_032",0.969276254810704,410,"Rarefaction",1,19.4770998461997,18.9267238884805,20.0274758039188,3
"Fun_032",0.971410335309245,436,"Rarefaction",1,19.5653478078012,19.0125355986801,20.1181600169223,3
"Fun_032",0.973303912839339,462,"Rarefaction",1,19.6448133690855,19.0897297726842,20.1998969654868,3
"Fun_032",0.974932558744715,487,"Rarefaction",1,19.7141137729534,19.156985011641,20.2712425342659,3
"Fun_032",0.976455823816536,513,"Rarefaction",1,19.7797918844168,19.2206666831247,20.338917085709,3
"Fun_032",0.977779280225619,538,"Rarefaction",1,19.8375794881975,19.2766480922866,20.3985108841085,3
"Fun_032",0.979028625551799,564,"Rarefaction",1,19.8927895726722,19.3300881680757,20.4554909772688,3
"Fun_032",0.980165236145303,590,"Rarefaction",1,19.9436057742788,19.3792349234361,20.5079766251214,3
"Fun_032",0.981165117455961,615,"Rarefaction",1,19.9887964575981,19.4229076327934,20.5546852824027,3
"Fun_032",0.982119927285431,641,"Rarefaction",1,20.0323958429044,19.4650120215553,20.5997796642534,3
"Fun_032",0.982998090442066,667,"Rarefaction",1,20.0728957173086,19.5040956898641,20.6416957447532,3
"Fun_032",0.983778335753366,692,"Rarefaction",1,20.1092134769876,19.5391204532778,20.6793065006974,3
"Fun_032",0.984530338993417,718,"Rarefaction",1,20.1445235351893,19.5731521877369,20.7158948826416,3
"Fun_032",0.985202202148778,743,"Rarefaction",1,20.1763326374473,19.6037915783171,20.7488736965775,3
"Fun_032",0.98585311308315,769,"Rarefaction",1,20.207391527812,19.6336913977824,20.7810916578416,3
"Fun_032",0.986460080188877,795,"Rarefaction",1,20.2365727292586,19.6617682659402,20.8113771925771,3
"Fun_032",0.987006238885856,820,"Rarefaction",1,20.2630147371199,19.6871966350182,20.8388328392216,3
"Fun_032",0.987538912841003,846,"Rarefaction",1,20.2889749563227,19.71214958049,20.8658003321555,3
"Fun_032",0.988020161237909,871,"Rarefaction",1,20.3125763787855,19.7348249136433,20.8903278439277,3
"Fun_032",0.988491311159109,897,"Rarefaction",1,20.3358200488652,19.7571468643476,20.9144932333828,3
"Fun_032",0.988935092353847,923,"Rarefaction",1,20.3578395280748,19.7782843886384,20.9373946675112,3
"Fun_032",0.989338136944849,948,"Rarefaction",1,20.3779449660459,19.7975772605969,20.9583126714948,3
"Fun_032",0.989734680392099,974,"Rarefaction",1,20.3978268988255,19.8166488732894,20.9790049243616,3
"Fun_032",0.990109967149999,1000,"Rarefaction",1,20.4167362548432,19.8347815890322,20.9986909206542,3
"Fun_032",0.090519216995962,1,"Rarefaction",2,0.999999999999999,0.982850610384305,1.01714938961569,3
"Fun_032",0.675370647987489,26,"Rarefaction",2,7.96817413888344,7.70159426302406,8.23475401474282,3
"Fun_032",0.790393984184137,52,"Rarefaction",2,9.25846784690332,8.94691041417858,9.57002527962806,3
"Fun_032",0.843965249619831,77,"Rarefaction",2,9.77224262309636,9.43630765225527,10.1081775939375,3
"Fun_032",0.876915469221156,103,"Rarefaction",2,10.0655135697178,9.71444688874455,10.4165802506911,3
"Fun_032",0.898725217359906,129,"Rarefaction",2,10.2491090518164,9.88807893250943,10.6101391711234,3
"Fun_032",0.913830121139831,154,"Rarefaction",2,10.3707613013804,10.0028367265242,10.7386858762366,3
"Fun_032",0.925729109212165,180,"Rarefaction",2,10.4633278563009,10.0899497295276,10.8367059830742,3
"Fun_032",0.93469071010477,205,"Rarefaction",2,10.5312257564352,10.1537040285313,10.9087474843391,3
"Fun_032",0.942181472114958,231,"Rarefaction",2,10.5868992593885,10.205870755546,10.9679277632309,3
"Fun_032",0.94829765445379,257,"Rarefaction",2,10.6317319306785,10.2477941185362,11.0156697428208,3
"Fun_032",0.953196218541712,282,"Rarefaction",2,10.6673122812923,10.2810023381904,11.0536222243942,3
"Fun_032",0.957498413914558,308,"Rarefaction",2,10.6983821590168,10.3099471378302,11.0868171802035,3
"Fun_032",0.96116218265658,334,"Rarefaction",2,10.7247561472222,10.3344724409757,11.1150398534687,3
"Fun_032",0.964201853765531,359,"Rarefaction",2,10.7466111613017,10.3547598787143,11.138462443889,3
"Fun_032",0.966954247824184,385,"Rarefaction",2,10.766406119466,10.3731038311627,11.1597084077693,3
"Fun_032",0.969276254810704,410,"Rarefaction",2,10.7831287301314,10.388575169559,11.1776822907038,3
"Fun_032",0.971410335309245,436,"Rarefaction",2,10.7985317501259,10.4028033306346,11.1942601696171,3
"Fun_032",0.973303912839339,462,"Rarefaction",2,10.8122380206525,10.4154446884229,11.2090313528822,3
"Fun_032",0.974932558744715,487,"Rarefaction",2,10.8240648395989,10.4263368318077,11.2217928473901,3
"Fun_032",0.976455823816536,513,"Rarefaction",2,10.835165449981,10.4365462091289,11.2337846908331,3
"Fun_032",0.977779280225619,538,"Rarefaction",2,10.844845838777,10.4454377267464,11.2442539508076,3
"Fun_032",0.979028625551799,564,"Rarefaction",2,10.8540190111162,10.4538530913677,11.2541849308647,3
"Fun_032",0.980165236145303,590,"Rarefaction",2,10.8623972327111,10.4615300372386,11.2632644281835,3
"Fun_032",0.981165117455961,615,"Rarefaction",2,10.8697958934162,10.4683019683422,11.2712898184902,3
"Fun_032",0.982119927285431,641,"Rarefaction",2,10.8768877566519,10.4747863878728,11.278989125431,3
"Fun_032",0.982998090442066,667,"Rarefaction",2,10.8834349192655,10.4807668280137,11.2861030105173,3
"Fun_032",0.983778335753366,692,"Rarefaction",2,10.8892729565814,10.4860946386251,11.2924512745376,3
"Fun_032",0.984530338993417,718,"Rarefaction",2,10.894919194813,10.4912429782772,11.2985954113488,3
"Fun_032",0.985202202148778,743,"Rarefaction",2,10.8999805833891,10.4958543277891,11.3041068389891,3
"Fun_032",0.98585311308315,769,"Rarefaction",2,10.904899843365,10.5003327745192,11.3094669122108,3
"Fun_032",0.986460080188877,795,"Rarefaction",2,10.90950135162,10.5045189128198,11.3144837904202,3
"Fun_032",0.987006238885856,820,"Rarefaction",2,10.9136540145194,10.5082942057049,11.319013823334,3
"Fun_032",0.987538912841003,846,"Rarefaction",2,10.9177154952306,10.5119843096728,11.3234466807885,3
"Fun_032",0.988020161237909,871,"Rarefaction",2,10.9213947095477,10.5153251731508,11.3274642459445,3
"Fun_032",0.988491311159109,897,"Rarefaction",2,10.9250059496412,10.5186025471198,11.3314093521625,3
"Fun_032",0.988935092353847,923,"Rarefaction",2,10.9284159339843,10.5216956986218,11.3351361693468,3
"Fun_032",0.989338136944849,948,"Rarefaction",2,10.9315202084848,10.5245102610668,11.3385301559028,3
"Fun_032",0.989734680392099,974,"Rarefaction",2,10.9345813478325,10.5272845324462,11.3418781632189,3
"Fun_032",0.990109967149999,1000,"Rarefaction",2,10.9374848843776,10.5299149534301,11.345054815325,3
"Fun_066",0.234384067582923,1,"Rarefaction",0,1,0.974008553095018,1.02599144690498,3
"Fun_066",0.799308696231754,26,"Rarefaction",0,9.34659307040116,8.9073921454247,9.78579399537762,3
"Fun_066",0.863253466872035,52,"Rarefaction",0,13.6245870364816,12.9647315105056,14.2844425624576,3
"Fun_066",0.891209590738536,77,"Rarefaction",0,16.6749011599083,15.878832059107,17.4709702607096,3
"Fun_066",0.9091703086836,103,"Rarefaction",0,19.2633630048608,18.3718438713,20.1548821384215,3
"Fun_066",0.92183423596224,129,"Rarefaction",0,21.4583870924095,20.4992838836252,22.4174903011937,3
"Fun_066",0.931151332467095,154,"Rarefaction",0,23.2961462470529,22.287562793751,24.3047297003547,3
"Fun_066",0.93889877416146,180,"Rarefaction",0,24.9858198694586,23.9356041663707,26.0360355725465,3
"Fun_066",0.945019987059694,205,"Rarefaction",0,26.4375858373784,25.3536596823465,27.5215119924103,3
"Fun_066",0.95035686450197,231,"Rarefaction",0,27.7983775392268,26.6843601059545,28.9123949724991,3
"Fun_066",0.95488411427989,257,"Rarefaction",0,29.0309625726381,27.8910980790889,30.1708270661873,3
"Fun_066",0.958633583923849,282,"Rarefaction",0,30.1127686866953,28.9515801216024,31.2739572517881,3
"Fun_066",0.962026775029432,308,"Rarefaction",0,31.1448721250435,29.9648023251209,32.324941924966,3
"Fun_066",0.96499705013924,334,"Rarefaction",0,32.0942192849021,30.8982758520294,33.2901627177748,3
"Fun_066",0.967522054724179,359,"Rarefaction",0,32.9383776061769,31.7296853538526,34.1470698585013,3
"Fun_066",0.969859018853333,385,"Rarefaction",0,33.7530059354883,32.5333611816982,34.9726506892785,3
"Fun_066",0.971869973386484,410,"Rarefaction",0,34.4819550087663,33.2537226594799,35.7101873580527,3
"Fun_066",0.973751379316332,436,"Rarefaction",0,35.1893884027421,33.9539853575268,36.4247914479575,3
"Fun_066",0.975448286903112,462,"Rarefaction",0,35.8502701943893,34.6092636428954,37.0912767458831,3
"Fun_066",0.97692899708192,487,"Rarefaction",0,36.4460075162525,35.2009075954138,37.6911074370911,3
"Fun_066",0.978331915437937,513,"Rarefaction",0,37.0280345918175,35.7798578741972,38.2762113094377,3
"Fun_066",0.979565029272457,538,"Rarefaction",0,37.5547179165032,36.3045877523601,38.8048480806463,3
"Fun_066",0.980741172133613,564,"Rarefaction",0,38.0711045453409,36.8198732495768,39.322335841105,3
"Fun_066",0.981821237781402,590,"Rarefaction",0,38.5581375068288,37.3066550624969,39.8096199511607,3
"Fun_066",0.982779100149311,615,"Rarefaction",0,39.0009575011972,37.7499542045495,40.2519607978449,3
"Fun_066",0.983700282979907,641,"Rarefaction",0,39.4370296111142,38.1872065253162,40.6868526969123,3
"Fun_066",0.984552849551964,667,"Rarefaction",0,39.8500246052012,38.6020170095611,41.0980322008414,3
"Fun_066",0.985314357136003,692,"Rarefaction",0,40.2269521855649,38.9812393321369,41.4726650389929,3
"Fun_066",0.986051575270878,718,"Rarefaction",0,40.5994485157644,39.3566488903798,41.842248141149,3
"Fun_066",0.986712667933306,743,"Rarefaction",0,40.9401335464362,39.7006063852435,42.1796607076288,3
"Fun_066",0.987355045514787,769,"Rarefaction",0,41.2774793973439,40.0418090742097,42.5131497204781,3
"Fun_066",0.987955455643792,795,"Rarefaction",0,41.5986564250981,40.3672754966171,42.8300373535792,3
"Fun_066",0.988496608241128,820,"Rarefaction",0,41.8932057096326,40.666329158863,43.1200822604021,3
"Fun_066",0.989024952127217,846,"Rarefaction",0,42.1856164682947,40.9637953366748,43.4074375999147,3
"Fun_066",0.989502524618593,871,"Rarefaction",0,42.4542026933603,41.2375757756093,43.6708296111113,3
"Fun_066",0.989970057569718,897,"Rarefaction",0,42.7212311536893,41.5103317244196,43.932130582959,3
"Fun_066",0.99041019117316,923,"Rarefaction",0,42.9764505542186,41.7715886592586,44.1813124491786,3
"Fun_066",0.99080952750456,948,"Rarefaction",0,43.211357526721,42.0125742078943,44.4101408455478,3
"Fun_066",0.991201856597311,974,"Rarefaction",0,43.4453564864669,42.2531603167508,44.637552656183,3
"Fun_066",0.991572461782149,1000,"Rarefaction",0,43.6694308428112,42.4840742340363,44.8547874515862,3
"Fun_066",0.234384067582923,1,"Rarefaction",1,1,0.976151678404864,1.02384832159514,3
"Fun_066",0.799308696231754,26,"Rarefaction",1,5.70646064448596,5.49466028079327,5.91826100817866,3
"Fun_066",0.863253466872035,52,"Rarefaction",1,6.72002206975065,6.4772607554088,6.9627833840925,3
"Fun_066",0.891209590738536,77,"Rarefaction",1,7.21401538745192,6.95989825855884,7.468132516345,3
"Fun_066",0.9091703086836,103,"Rarefaction",1,7.53913895597532,7.27931637122103,7.79896154072961,3
"Fun_066",0.92183423596224,129,"Rarefaction",1,7.76623285873862,7.50314346406361,8.02932225341363,3
"Fun_066",0.931151332467095,154,"Rarefaction",1,7.92988736438861,7.6645671252364,8.19520760354081,3
"Fun_066",0.93889877416146,180,"Rarefaction",1,8.0630594521992,7.79580249138586,8.33031641301253,3
"Fun_066",0.945019987059694,205,"Rarefaction",1,8.16630227715765,7.89735435099982,8.43525020331549,3
"Fun_066",0.95035686450197,231,"Rarefaction",1,8.2549464722725,7.98434853027678,8.52554441426822,3
"Fun_066",0.95488411427989,257,"Rarefaction",1,8.32922681544299,8.05706670247126,8.60138692841472,3
"Fun_066",0.958633583923849,282,"Rarefaction",1,8.39018200714656,8.1165966557303,8.66376735856282,3
"Fun_066",0.962026775029432,308,"Rarefaction",1,8.44496738773858,8.1699802598268,8.71995451565036,3
"Fun_066",0.96499705013924,334,"Rarefaction",1,8.4926816247422,8.21637382271888,8.76898942676553,3
"Fun_066",0.967522054724179,359,"Rarefaction",1,8.53310482055167,8.25560376570795,8.8106058753954,3
"Fun_066",0.969859018853333,385,"Rarefaction",1,8.57043877682329,8.29177501107132,8.84910254257526,3
"Fun_066",0.971869973386484,410,"Rarefaction",1,8.60253117676204,8.32282250527047,8.88223984825361,3
"Fun_066",0.973751379316332,436,"Rarefaction",1,8.63255229326406,8.35183003210568,8.91327455442243,3
"Fun_066",0.975448286903112,462,"Rarefaction",1,8.65964706194287,8.37798230726009,8.94131181662565,3
"Fun_066",0.97692899708192,487,"Rarefaction",1,8.68332027142427,8.40081264516861,8.96582789767993,3
"Fun_066",0.978331915437937,513,"Rarefaction",1,8.70579101986154,8.42246837485841,8.98911366486466,3
"Fun_066",0.979565029272457,538,"Rarefaction",1,8.72558754240956,8.4415367629663,9.00963832185282,3
