,Kingdom,Phylum,Class,Order,Family,Genus,Species
bc408f6c2363e9c9559d1ac3f418a5de,d__Eukaryota,Arthropoda,Insecta,Diptera,Diptera,Diptera,Ablabesmyia_rhamphe
fb75b5fc5e1eb0e42d9b913e431caee7,d__Eukaryota,Cercozoa,uncultured,uncultured,uncultured,uncultured,uncultured_Cercozoa
fcfcaeb414e9371dac5da165fd12fa36,d__Eukaryota,NA,NA,NA,NA,NA,NA
a91f4880fdfc532b0e29b3b5ee205aab,d__Eukaryota,Ochrophyta,Chrysophyceae,Chromulinales,Chromulinales,Chrysochaete,Chrysochaete_britannica
adf9ecd53e6fc78a9e1641d2db55f467,d__Eukaryota,Diatomea,Coscinodiscophytina,Coscinodiscophytina,Melosirids,Melosira,Melosira_varians
e433e21706237354168d6c374d93088e,d__Eukaryota,NA,NA,NA,NA,NA,NA
d5470f85cfa73e34b5cb9752a8af52f5,Unassigned,NA,NA,NA,NA,NA,NA
a664f251c3bd2f6d09400f27a170c88c,d__Eukaryota,NA,NA,NA,NA,NA,NA
d436f9809affee260d77662bee0894c6,d__Eukaryota,Nematozoa,Chromadorea,Monhysterida,Monhysterida,Monhysterida,Tridentulus_sp.
daa94da70090fd86b8a1ae7228e11691,d__Eukaryota,Tardigrada,Eutardigrada,Parachela,Parachela,Parachela,Hypsibius_dujardini
e7d8da1cb62ef3e4ee3be4dcc2352b0a,Unassigned,NA,NA,NA,NA,NA,NA
a99dd7d853f4c2ac0a4f64d631957b29,d__Eukaryota,Retaria,Foraminifera,Rotaliida,NA,NA,NA
a21f44bacacd34be0443bd9682087e76,d__Bacteria,NA,NA,NA,NA,NA,NA
fc3efd34a6adf3666d1330d44b64730a,Unassigned,NA,NA,NA,NA,NA,NA
cdad99d4560e88c69618f148777cc1ee,d__Eukaryota,Ciliophora,Intramacronucleata,Conthreep,Oligohymenophorea,Peritrichia,Ophrydium_versatile
f4b962a694cdc6713fbdee3eabee9539,Unassigned,NA,NA,NA,NA,NA,NA
e254abbaf09ec5fe91720534e9af6615,d__Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemeroptera,Ephemeroptera,NA
b21e8edd38936f998b7616e309240f22,d__Eukaryota,Vertebrata,NA,NA,NA,NA,NA
fa722da5ab42602c27460cf4978bc0cb,d__Eukaryota,NA,NA,NA,NA,NA,NA
ef0403e0c215b67067e0e5f827efb33c,d__Eukaryota,NA,NA,NA,NA,NA,NA
de099ff9756457394bd6626af0d27e0d,d__Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Hypotrichia,NA
ac6e4581dadeef03f53ef3682c51e980,d__Eukaryota,NA,NA,NA,NA,NA,NA
ae628dc8438cc3dc670e23ec5d4ed8ae,d__Eukaryota,NA,NA,NA,NA,NA,NA
acecdec7a19f41231c7e8de4b1458471,d__Eukaryota,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Rhodotorula,NA
d4269ed9ef4cb1ac58405b6a37ea5afb,d__Eukaryota,Chytridiomycota,Chytridiomycetes,NA,NA,NA,NA
fa309f81a65a7353b1399f9aeae94397,Unassigned,NA,NA,NA,NA,NA,NA
f51aa31c1cb44988ac81b818cf07b8d4,Unassigned,NA,NA,NA,NA,NA,NA
d11fb8f6fc01d719795196aba49548a9,d__Eukaryota,NA,NA,NA,NA,NA,NA
c7f4b00626b16b9d66c0d76479655404,Unassigned,NA,NA,NA,NA,NA,NA
ef3efb7f8c9f32328f09decacf6f6351,d__Eukaryota,NA,NA,NA,NA,NA,NA
d43148e232fb8563904f7fa3ab56f782,d__Eukaryota,NA,NA,NA,NA,NA,NA
df5fd9a66f54c537ea83639e6c797182,d__Eukaryota,Diatomea,Coscinodiscophytina,Coscinodiscophytina,Melosirids,Melosira,Melosira_varians
a66a9f1e1b40cb6744da00c33dc20b79,d__Eukaryota,NA,NA,NA,NA,NA,NA
ee19a4bc193b2e684dcef9721d2c9a73,d__Eukaryota,Ciliophora,Intramacronucleata,Conthreep,Phyllopharyngea,Tokophrya,NA
a7101d53e04113391c4806f0ba5160a1,d__Eukaryota,Arthropoda,Insecta,Trichoptera,Trichoptera,Trichoptera,Rhyacophila_fasciata
ab240197f5484d5d2e7184656bf5f270,d__Eukaryota,NA,NA,NA,NA,NA,NA
b487dc6474067e77ca0986f0b6a3fb84,d__Eukaryota,Klebsormidiophyceae,Klebsormidiophyceae,Klebsormidiophyceae,Klebsormidiophyceae,Klebsormidiophyceae,NA
d8243ff1b2ef3d07e8bcfa26d787e23e,d__Eukaryota,NA,NA,NA,NA,NA,NA
c178201ae2c580caf45ff1dbee18a152,d__Eukaryota,Amoebozoa,Discosea,Vannellida,Vannellida,Vannella,Amoebozoa_sp.
fd8648782c41783149df4207ae884212,d__Eukaryota,NA,NA,NA,NA,NA,NA
f6b49b398e17de0840c115683e0c6bd6,d__Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
c77d627d5c0e1a35e90441b523e923c0,d__Eukaryota,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Cystofilobasidiaceae,Cystofilobasidium,NA
e148411e3a004cecdd379ea787598d96,Unassigned,NA,NA,NA,NA,NA,NA
f5c0fb1238baa072f8603ee94d482b79,d__Eukaryota,Ciliophora,Intramacronucleata,Conthreep,Phyllopharyngea,NA,NA
db01f85737566acd38e663240a708e8e,d__Bacteria,Proteobacteria,NA,NA,NA,NA,NA
b32629418276da3616bfccc9a030862a,d__Eukaryota,NA,NA,NA,NA,NA,NA
d5a4f87e2fc35770f63b4a50624bb366,d__Eukaryota,Arthropoda,Insecta,Trichoptera,Trichoptera,Trichoptera,Hydropsyche_sp.
b5a3d8a7a10d9520f62ee364031159cb,Unassigned,NA,NA,NA,NA,NA,NA
e000b22268968d003a3db93055122e6f,d__Eukaryota,NA,NA,NA,NA,NA,NA
bbf94730d6864ca3cc0cde7cadb56c87,d__Eukaryota,Diatomea,NA,NA,NA,NA,NA
f1093d407fa074d0b2289a8260af9777,d__Eukaryota,NA,NA,NA,NA,NA,NA
ca05034b8edbbb5d791440cad5337d20,d__Eukaryota,Retaria,Foraminifera,Rotaliida,NA,NA,NA
b99091e09f06e38b919158a305f4d97e,d__Eukaryota,NA,NA,NA,NA,NA,NA
cf795f1b8403e07006161d7cc053940d,d__Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemeroptera,Ephemeroptera,NA
a5e53989871f4c6e4aeb6b69deef8c8a,d__Eukaryota,Amoebozoa,Tubulinea,Arcellinida,Arcellinida,Arcellinida,metagenome
b43f63be262f4ae9ed0559a4e384545a,d__Eukaryota,NA,NA,NA,NA,NA,NA
e061e5fc02723577752b4086786320fa,d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,NA,NA
ea77c2b598f14a7637970ff9cdefc5c5,d__Eukaryota,Apicomplexa,Conoidasida,NA,NA,NA,NA
c098b7004b2663476059889de9bad4e2,d__Eukaryota,NA,NA,NA,NA,NA,NA
f2dbb03023c8e60e84402161dca488b6,d__Eukaryota,NA,NA,NA,NA,NA,NA
c822285a11299f802f384ccd89196c1b,d__Eukaryota,Amoebozoa,Discosea,Dactylopodida,Dactylopodida,Korotnevella,Korotnevella_stella
a386dfff3d68d22cd8a881500b528b70,d__Eukaryota,NA,NA,NA,NA,NA,NA
c1479e98f02dec01bf972c80e61f15bf,d__Eukaryota,Chlorophyta,Trebouxiophyceae,Trebouxiophyceae,Trebouxiophyceae,Trebouxiophyceae,Chloroidium_saccharophilum
cf3f2be56cbe5a301ea6fc082a525289,d__Eukaryota,Amoebozoa,Tubulinea,Euamoebida,Euamoebida,Euamoebida,Saccamoeba_sp.
fce69e199ed2e0acc328b44b22a240eb,d__Bacteria,NA,NA,NA,NA,NA,NA
ce94f6ce13137f52c2aa511d0b62039f,d__Eukaryota,NA,NA,NA,NA,NA,NA
c784695a5fb5d55bdb4e53aca5dcd014,d__Eukaryota,Arthropoda,Insecta,Diptera,Diptera,Diptera,Chironomus_tentans
e9026cfff1887092baa14483fa8ce4a1,d__Eukaryota,NA,NA,NA,NA,NA,NA
a521e0dfb46d7c140dea6487795f80ec,d__Eukaryota,Retaria,Foraminifera,Rotaliida,Rotaliida,Rotaliida,Haynesina_orbiculare
fd1f026bb255a0ad6fb2daa0a76019ed,d__Eukaryota,Ascomycota,NA,NA,NA,NA,NA
c1e859d54a2216af7da56782af129abd,d__Eukaryota,NA,NA,NA,NA,NA,NA
a59261a9d2eecf1954a7b5efe1914f46,Unassigned,NA,NA,NA,NA,NA,NA
d5833849b0e163cb0d81a3135f17f7b8,d__Eukaryota,NA,NA,NA,NA,NA,NA
b637dd361e78482148c3d4c361cdd3c4,d__Eukaryota,NA,NA,NA,NA,NA,NA
a00325795cba76f0d6dfa6c5bbe118fd,d__Eukaryota,NA,NA,NA,NA,NA,NA
cd9898cba2ba9bed8e552f01ec739878,d__Eukaryota,NA,NA,NA,NA,NA,NA
a2fda49cefb600c4a203d3c174ebe4bf,d__Eukaryota,Amoebozoa,Tubulinea,Arcellinida,Arcellinida,Arcellinida,metagenome
ad5ae13b56e8e8f5db8f9e99182b41aa,d__Eukaryota,NA,NA,NA,NA,NA,NA
d10334575a76a86e8c30e1774b239b84,d__Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Ascogregarina,NA
cf5f45e9d72cf95a552dd80d2e960384,d__Eukaryota,NA,NA,NA,NA,NA,NA
cac404c93311a901e68c4e0a52ca0110,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,NA
a98148a4ec3961c7f28ec1b9f04a3c32,d__Eukaryota,NA,NA,NA,NA,NA,NA
a299c9e7972e7e97714dabc2a476f4ec,d__Eukaryota,NA,NA,NA,NA,NA,NA
ccf92dc2abe3c362925e60580e387695,Unassigned,NA,NA,NA,NA,NA,NA
aafbd750136ac026c7bb9201813f04c8,d__Bacteria,NA,NA,NA,NA,NA,NA
af73aa55abb6b51a4e9a38def9929669,d__Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA
c9d4e2128c38c4ea0a45a2952427ece6,d__Eukaryota,Ciliophora,Intramacronucleata,Conthreep,Oligohymenophorea,Peritrichia,Ophrydium_versatile
b34b108e6fc799f3fc4ac48a52684c03,d__Eukaryota,Platyhelminthes,Rhabditophora,Rhabdocoela,Neodalyellida,Neodalyellida,NA
e18b3839b02d3a51cec2d61c02d151a2,d__Bacteria,NA,NA,NA,NA,NA,NA
de365e815e1fd2d29b7cc8dcb6448691,d__Eukaryota,NA,NA,NA,NA,NA,NA
dd87cd4040adacda2150a9622a45b670,d__Eukaryota,NA,NA,NA,NA,NA,NA
b901e74c99b4dd0123f80548b9376a75,d__Eukaryota,Cercozoa,Thecofilosea,Cryomonadida,Rhizaspididae,Rhogostoma,uncultured_freshwater
fdd5802a437e30e184bc22e08e505375,d__Eukaryota,NA,NA,NA,NA,NA,NA
e7f6afde3c6a955db5f2b7aaf57382c7,Unassigned,NA,NA,NA,NA,NA,NA
ec2c40db6b04d9bb2fafc6492a8da7c7,d__Eukaryota,NA,NA,NA,NA,NA,NA
a3280016ec85e1a12da90c70997273ad,Unassigned,NA,NA,NA,NA,NA,NA
a7ec2214571ffdc04e1a5f426fd49e1d,d__Bacteria,NA,NA,NA,NA,NA,NA
cb7bbfc217e0ef94b7c967e3f1910c52,d__Eukaryota,Chytridiomycota,Chytridiomycetes,Chytridiales,Incertae_Sedis,Incertae_Sedis,uncultured_Chytridiomycota
fb0356989acca810d487853425cd00f3,d__Eukaryota,NA,NA,NA,NA,NA,NA
ef0c9092b134b44bd825db03b6f1e162,d__Eukaryota,NA,NA,NA,NA,NA,NA
d0f2c4d68285e68e2c61a56fb43908a7,d__Bacteria,Bdellovibrionota,Bdellovibrionia,Bacteriovoracales,Bacteriovoracaceae,Peredibacter,NA
f1d707ada3448ca957081a7c84e90a5f,d__Eukaryota,Annelida,Clitellata,Haplotaxida,Haplotaxida,Haplotaxida,Stylaria_sp.
c8eacbfd39c56532904fd7bbd0111b1d,d__Eukaryota,Ciliophora,Intramacronucleata,Conthreep,Phyllopharyngea,Tokophrya,uncultured_ciliate
d50ae1d045b3a21e304c09d3b1501467,d__Eukaryota,Diatomea,Coscinodiscophytina,Fragilariales,Fragilariales,Ulnaria,Synedra_angustissima
fa051015f453eaf4545c593401a4f6b6,d__Eukaryota,Ciliophora,Intramacronucleata,Conthreep,Oligohymenophorea,Tetrahymena,NA
ceef7fb8cb3ae3adecc1050ccddd5539,Unassigned,NA,NA,NA,NA,NA,NA
b83dcc21461c918e62206ee261ff8b05,d__Eukaryota,NA,NA,NA,NA,NA,NA
b142607714fe8c81ff30dc2ce7c68ab6,d__Eukaryota,Rotifera,Bdelloidea,Adinetida,Adinetida,Adinetida,NA
ff92962352cd208a86a1863689d1260d,d__Eukaryota,NA,NA,NA,NA,NA,NA
db3e406ba305208d9320d681d2ae24fc,d__Eukaryota,NA,NA,NA,NA,NA,NA
aff1df7054fd773af90c8b9036b30ece,d__Eukaryota,Amoebozoa,Tubulinea,Euamoebida,Euamoebida,Euamoebida,Hartmannella_cantabrigiensis
abd4d3d6443fb513ca4a66e72aca426a,d__Eukaryota,Nematozoa,Chromadorea,Monhysterida,Monhysterida,Monhysterida,Tridentulus_sp.
c39918a13fc2126b045c21c4739cf44e,d__Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,NA,NA
a9396772dc58517a200796bfa741990e,Unassigned,NA,NA,NA,NA,NA,NA
e65eea1564f68c1d8abafc5a83962341,d__Eukaryota,Bicosoecida,Bicosoecida,Bicosoecida,Bicosoecida,Bicosoeca,uncultured_stramenopile
ca20a7a5aef19801fcb2cab9e9ec9e8e,d__Eukaryota,Ciliophora,Intramacronucleata,Conthreep,Oligohymenophorea,Peritrichia,Ophrydium_versatile
a3591b26a81c4a0e4256cee8f882c32b,d__Eukaryota,NA,NA,NA,NA,NA,NA
e8c83f6ee7f68829c62659ecfad9029f,d__Eukaryota,NA,NA,NA,NA,NA,NA
d39cf11fc3dceb42a8268d0b8514d8d4,d__Eukaryota,NA,NA,NA,NA,NA,NA
e9068392ee8b7ab55722d6f9dc9e49b8,d__Eukaryota,Incertae_Sedis,Incertae_Sedis,Incertae_Sedis,Incertae_Sedis,Telonema,uncultured_marine
acf5b1a5d930237000597cc5e66d3e50,d__Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemeroptera,Ephemeroptera,NA
cedf3ad7b7eea80759a5e4a0ba651b6b,d__Eukaryota,NA,NA,NA,NA,NA,NA
cd5603f9cfc927f338db96fdca4e757c,d__Eukaryota,NA,NA,NA,NA,NA,NA
dda8cfa67691a955b3ac3deae7d61823,d__Bacteria,NA,NA,NA,NA,NA,NA
c2bc6d63dcc3492ceb8dd18773382017,d__Eukaryota,NA,NA,NA,NA,NA,NA
c4deb1202f2e245ee50a5a4a2a87161c,d__Eukaryota,NA,NA,NA,NA,NA,NA
f4ca4dd223cac6eefe546206b949eb78,d__Eukaryota,Ciliophora,Intramacronucleata,Conthreep,Oligohymenophorea,Tetrahymena,NA
e3dd24d0c76517cdf5f80f16c57fa029,Unassigned,NA,NA,NA,NA,NA,NA
d7e8db41f1e82f568b37b998e9306ea9,d__Eukaryota,NA,NA,NA,NA,NA,NA
d8212921a1d54359dd3b3eb0d0f6c55c,d__Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
a3edb759d6349cb08bc8bbbe8c36ba64,d__Eukaryota,Peronosporomycetes,Peronosporomycetes,Peronosporomycetes,Peronosporomycetes,Haptoglossa,Haptoglossa_sp.
bb4a1076131b2187337cc418e022ece3,d__Eukaryota,NA,NA,NA,NA,NA,NA
a9e80dcdb35766602e977225e39a49ac,d__Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Helotiales,Helotiales,Leotiomycetes_sp.
c7449c7d516cb590192ac56bf762c311,d__Eukaryota,Arthropoda,Insecta,Diptera,Diptera,Diptera,Ablabesmyia_rhamphe
c8356658bf59c8fbd67f4ad0a77c2693,d__Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemeroptera,Ephemeroptera,NA
cef68dead5508dbf0879849865ff185c,d__Eukaryota,NA,NA,NA,NA,NA,NA
b1d35f0be7851b7ddd51cb9ee08fb0b8,Unassigned,NA,NA,NA,NA,NA,NA
adfc515d68000f5a308a223be71f0da2,d__Eukaryota,NA,NA,NA,NA,NA,NA
d2b53d31e4ea94ee60e4075174a2e421,Unassigned,NA,NA,NA,NA,NA,NA
f64bd1347f51df7e97a81d5341ea4f21,d__Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,uncultured,uncultured_alveolate
d4381ce81ebf0ba631734a9bb0aa77c2,d__Eukaryota,NA,NA,NA,NA,NA,NA
ac3f1748bc48e24f9b8606853e0296e2,d__Eukaryota,NA,NA,NA,NA,NA,NA
dbb283e93713bd6688e315daa5e5e324,d__Eukaryota,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,Malassezia_globosa
ea271164544053f9280fe828712b0733,d__Eukaryota,Peronosporomycetes,Peronosporomycetes,Peronosporomycetes,Peronosporomycetes,NA,NA
f4cce8a69b5826729679a8c1e3520feb,d__Eukaryota,Vertebrata,Actinopterygii,Teleostei,Teleostei,Teleostei,NA
c37a3f1146504e19a8608cb618b970c2,d__Eukaryota,NA,NA,NA,NA,NA,NA
a8c1a782367b9527db2a4c2b79749862,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,Halichaetonotus_schromi
c9f3a2d1a11aa581c8c1bbd9a0478a7f,Unassigned,NA,NA,NA,NA,NA,NA
b696f9102093f5c0f1bd9562b473d7f3,d__Eukaryota,NA,NA,NA,NA,NA,NA
ce1f33e2dcb4e55dd880e890938af30d,d__Eukaryota,NA,NA,NA,NA,NA,NA
c78aa52706686a67ae69ce75a0e8a900,d__Eukaryota,Arthropoda,Insecta,Plecoptera,Plecoptera,Plecoptera,Amphinemura_nigritta
f770152b1387ff4f8732885d6fad1c89,d__Eukaryota,Cercozoa,Cercomonadidae,Cercomonadidae,Cercomonadidae,NA,NA
e4d3513f09d14e44d8d9fc770489d736,Unassigned,NA,NA,NA,NA,NA,NA
d8ec7d15c5074c01f7dd3dfefe72d7a8,Unassigned,NA,NA,NA,NA,NA,NA
c1b169a3202bd0a85e55403fdd5b69af,d__Eukaryota,Arthropoda,Insecta,Diptera,Diptera,Diptera,Chironomus_tentans
ee0c8f3791b258ddab6356fee322ac26,d__Eukaryota,NA,NA,NA,NA,NA,NA
e3aadea583ee418c2e4c89f23f3dbf1f,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,uncultured_eukaryote
eb67e31bf40bd807e9ace44032a5aa40,Unassigned,NA,NA,NA,NA,NA,NA
bce9c75f7072f941ba35fc6e131fe6be,d__Eukaryota,NA,NA,NA,NA,NA,NA
d890092274945b1104d3851aef47c0f7,d__Eukaryota,NA,NA,NA,NA,NA,NA
b4e836e0dcd2c201cfb8061647aa749d,d__Eukaryota,NA,NA,NA,NA,NA,NA
cddc0314358bd11f5b04f23d8a46c778,d__Eukaryota,NA,NA,NA,NA,NA,NA
bb0bb13c7d8d432e71c56cd81ab4bb9e,d__Eukaryota,Heterolobosea,Tetramitia,Tetramitia,Tetramitia,Allovahlkampfia,Plasmopara_viticola
a04d062a28b483d855bb28cf71307b44,d__Eukaryota,Diatomea,NA,NA,NA,NA,NA
aace9568dcd1018b6370dfc03a59c199,d__Eukaryota,Chytridiomycota,Chytridiomycetes,NA,NA,NA,NA
f44061ad53f4d75b17185569f6a817be,d__Eukaryota,NA,NA,NA,NA,NA,NA
d6bc0def8154417f9892c8370c4a3518,Unassigned,NA,NA,NA,NA,NA,NA
f89b1d4bf38623f6fe2c99b0b8b0668a,d__Eukaryota,NA,NA,NA,NA,NA,NA
bdd4db0387b38ae093b686a3f5d182cf,d__Eukaryota,NA,NA,NA,NA,NA,NA
c19f33dc4af5ebe7db7666e142260e70,d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,NA,NA
bdc7e7e90035740630e2c5a1a907b3ac,d__Eukaryota,NA,NA,NA,NA,NA,NA
f2b9f14629d948034c6b96460151af08,d__Eukaryota,Ciliophora,Intramacronucleata,Conthreep,Oligohymenophorea,NA,NA
d26b774650a16a2dc8cae4ca40eac917,Unassigned,NA,NA,NA,NA,NA,NA
ce9faffc8cb42bbb5ecc3fd06fae1629,d__Eukaryota,Tardigrada,Eutardigrada,Parachela,Parachela,Parachela,Hypsibius_dujardini
db4dc0c5555736c1d7c20bfa6a7a02bb,Unassigned,NA,NA,NA,NA,NA,NA
cc6b96f2d7c86a26bafc4b77e6c2f003,d__Eukaryota,NA,NA,NA,NA,NA,NA
b9e042e5ff92a29342f667cfa649a4da,Unassigned,NA,NA,NA,NA,NA,NA
dd6be016f7c55a0fc08f72984cbad971,d__Eukaryota,Amoebozoa,Tubulinea,Euamoebida,Euamoebida,NA,NA
b859ffd2aeb218c093ef081d1785acbc,d__Eukaryota,Diatomea,NA,NA,NA,NA,NA
d22fcd2d511e6b07ec69f05e2718ad92,d__Eukaryota,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniales,Cronartium,Cronartium_ribicola
a066349f206e9c5b437c91545a1ad2de,d__Eukaryota,NA,NA,NA,NA,NA,NA
e873cb29c8ac44770dce2812f2e87e67,d__Eukaryota,Ciliophora,Postciliodesmatophora,Heterotrichea,Heterotrichea,Stentor,Stentor_roeselii
bab8d17b40798f04fd4153e3ece392b0,d__Eukaryota,NA,NA,NA,NA,NA,NA
a8e52922ca437b347f5ba644dec928ce,d__Eukaryota,NA,NA,NA,NA,NA,NA
c4f9bae058af20ff4e9d11d615923313,d__Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,NA,NA
d460d194ee7b72022d1c7ac7654d8b2d,Unassigned,NA,NA,NA,NA,NA,NA
c2f1a5687a6be046a8d996d6bf0f068b,d__Eukaryota,NA,NA,NA,NA,NA,NA
ca8397099f6721abc772279648182fdb,d__Eukaryota,Ciliophora,Intramacronucleata,Conthreep,Oligohymenophorea,Peritrichia,Ophrydium_versatile
eb10db2c556e4f566d3acd2a2055a6cc,d__Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Eugregarinorida,Apicomplexa_sp.
ea54c9c8e513944874fbb969b23f2d0c,d__Eukaryota,Centrohelida,Centrohelida,Centrohelida,NA,NA,NA
a224fc4cee60fa2be92534936a6a1b13,d__Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Ascogregarina,NA
a11835bcbd3eba189b4c28e1d7beb8b8,Unassigned,NA,NA,NA,NA,NA,NA
a31392d29be42af858d146a731f9e4d4,d__Bacteria,NA,NA,NA,NA,NA,NA
b88ad4aacb607fa9f3d975e33aab7f35,Unassigned,NA,NA,NA,NA,NA,NA
d6f96b231b614d68c25182b78a1ac977,Unassigned,NA,NA,NA,NA,NA,NA
eb5ffbb34db3fc1d83ea6859864e3ab4,d__Eukaryota,Ciliophora,Intramacronucleata,Conthreep,Oligohymenophorea,NA,NA
be4734ccf4d3313c3e46a61adac9c1ab,d__Eukaryota,NA,NA,NA,NA,NA,NA
a8efdafc59e7ff55e873e1e1389d5173,d__Eukaryota,Chlorophyta,Chlorophyceae,Chlorophyceae,Chlorophyceae,Chlorophyceae,Stigeoclonium_farctum
a24fbbd231938f4d0d2653b14cdfc920,d__Eukaryota,NA,NA,NA,NA,NA,NA
ada8d58f80d972c2c97cb961e2827441,d__Eukaryota,Cryptophyceae,Cryptophyceae,Cryptomonadales,Cryptomonadales,NA,NA
bae8fbf2a1d6aa5cf8e1198cd8330efe,Unassigned,NA,NA,NA,NA,NA,NA
c006916df2c39239e48e71fbbedb1236,d__Eukaryota,Arthropoda,Insecta,Diptera,Diptera,Diptera,Chironomus_tentans
d9b2ab6dca2d20d5c260a302c4db8dde,d__Eukaryota,NA,NA,NA,NA,NA,NA
cead37c78783682f7ae10b85e48f02b6,d__Eukaryota,NA,NA,NA,NA,NA,NA
d2b7e9ecebc272afa041df7d92f929bc,d__Eukaryota,Rotifera,Bdelloidea,Adinetida,Adinetida,Adinetida,Hyalella_azteca
ad0cdb66bc9924afe23794e935527384,Unassigned,NA,NA,NA,NA,NA,NA
d27c51f1d5ef29796b14a623e7d60306,d__Eukaryota,NA,NA,NA,NA,NA,NA
c72f21299e02b4872ff46372a8bb5c5d,d__Eukaryota,Ciliophora,Intramacronucleata,Conthreep,Oligohymenophorea,NA,NA
deb860338107942919d535089154e061,d__Eukaryota,Amoebozoa,Tubulinea,Tubulinea,Tubulinea,Tubulinea,Tubulinea_group
d8dd423139f6899712455c589d8cc4f1,d__Eukaryota,Chytridiomycota,Chytridiomycetes,NA,NA,NA,NA
d6116feca7148a7df15e9e3c29f96c9c,d__Eukaryota,NA,NA,NA,NA,NA,NA
c6a93fbf9affb458d739a82c8f90c09d,d__Eukaryota,NA,NA,NA,NA,NA,NA
c0887513fe0c3ee1b459aea402b3825d,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,uncultured_eukaryote
c46674216ede9b2d6d1322e16f7287c6,d__Eukaryota,NA,NA,NA,NA,NA,NA
a6ab40075877eddc40e3a8049ba6d9bb,Unassigned,NA,NA,NA,NA,NA,NA
d3f30fb54b88b67bd74878acfef9e724,d__Eukaryota,NA,NA,NA,NA,NA,NA
ff13ce55ed5b1c1ecc29672a31237c34,d__Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Ascogregarina,NA
e41ce12290a5b906be5c98e07ba694cd,d__Eukaryota,Cercozoa,Phytomyxea,Phytomyxea,Phytomyxea,uncultured,NA
d7b11b73c71ef3909653fb6288ae94d3,Unassigned,NA,NA,NA,NA,NA,NA
a7ee8b46752c608e7e3b74652034df6c,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,Halichaetonotus_schromi
e154081ce7f5bb90209a5797d7a81995,d__Eukaryota,Cercozoa,Incertae_Sedis,Incertae_Sedis,Incertae_Sedis,Gymnophrys,uncultured_eukaryote
dca324c05f11eda5e8d701b646a60168,Unassigned,NA,NA,NA,NA,NA,NA
f76f46d60df3063660ae80915f725aee,d__Eukaryota,Ciliophora,Intramacronucleata,Conthreep,Oligohymenophorea,Hymenostomatia,Agolohymena_aspidocauda
ee1d1d22d117c146aa6fb036bb7f7140,d__Eukaryota,Ciliophora,Intramacronucleata,Conthreep,Oligohymenophorea,NA,NA
eb709082fe8bce8ed1b28152e4771e54,d__Eukaryota,NA,NA,NA,NA,NA,NA
ff2e642307b57ed6dda211ffe9f136eb,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,Halichaetonotus_schromi
d4b48b883310b93d6a20f57402d3f745,d__Eukaryota,NA,NA,NA,NA,NA,NA
af25f415ed494b91780f135889948478,d__Eukaryota,NA,NA,NA,NA,NA,NA
b207ca72c24ce69565bdf958334ca993,d__Bacteria,NA,NA,NA,NA,NA,NA
c7446bfbfd60ead4d33da1cac0a8c3a7,d__Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Euplotia,Euplotes,NA
fab73be6fcd8341f547391e68d320bb2,d__Eukaryota,Arthropoda,Insecta,Diptera,Diptera,Diptera,Belgica_antarctica
c2c2b208c05e0c708b34f4a1462670f3,Unassigned,NA,NA,NA,NA,NA,NA
cca86e4ac767d3897303ff00c33c7883,d__Eukaryota,NA,NA,NA,NA,NA,NA
